Impactor,Impactee,value
Toyota_Kluger_AWD_Melbourne_Television_GTV9_Metropolitan_Television,TOYOTA_KLUGER,0.213629175
Toyota_Kluger_AWD-Retail_Melbourne_Television_GEM_MELB_Metropolitan_Television,TOYOTA_KLUGER,0
,,
Ford_Territory_Titanium_Melbourne_Television_HSV7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.274314751
Ford_Territory_Titanium_Melbourne_Television_Eleven_MEL_Metropolitan_Television,WOI_OUTBACK_Overall,-0.161226503
Ford_Territory_Titanium_Adelaide_Television_ADS10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.152619298
Ford_Territory_Titanium_Brisbane_Television_TVQ10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.10010015
Ford_Territory_Diesel_Sydney_Television_7Mate_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.092673373
Ford_Territory_Titanium_Perth_Television_NEW10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.077719346
Ford_Territory_Diesel_Brisbane_Television_QTQ9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.070307902
Ford_Territory_Diesel_Adelaide_Television_ADS10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.068953958
Ford_Territory_Diesel_Sydney_Television_GO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.067250339
Ford_Territory_Diesel_Sydney_Television_TEN10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.067074983
Ford_Territory_Diesel_Melbourne_Television_ONEMEL_Metropolitan_Television,WOI_OUTBACK_Overall,-0.065981996
Ford_Territory_Titanium_Melbourne_Television_ATV10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.06508896
Ford_Territory_Diesel_Sydney_Television_GEM_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.063553496
Ford_Territory_Diesel_Perth_Television_STW9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.061749087
Ford_Territory_Titanium_Sydney_Television_Eleven_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.060500776
Ford_Territory_Diesel_Sydney_Television_ATN7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.033302146
Ford_Territory_Diesel_Brisbane_Television_SBSBRI_Metropolitan_Television,WOI_OUTBACK_Overall,-0.03294751
Ford_Territory_Diesel_Brisbane_Television_TVQ10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.025543037
Ford_Territory_Diesel_Melbourne_Television_GEM_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.016742678
Ford_Territory_Titanium_Adelaide_Television_SAS7_Metropolitan_Television,WOI_OUTBACK_Overall,0
Ford_Territory_Diesel_Sydney_Television_TCN9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.006888955
Ford_Territory_Diesel_Brisbane_Television_7Mate_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.017504171
Ford_Territory_Diesel_Adelaide_Television_7Mate_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.018289163
Ford_Territory_Diesel_Brisbane_Television_GEM_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.034240103
Ford_Territory_Diesel_Adelaide_Television_NWS9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.054863859
Ford_Territory_Diesel_Adelaide_Television_SAS7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.055831421
Ford_Territory_Diesel_Brisbane_Television_BTQ7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.0655893
Ford_Territory_Diesel_Brisbane_Television_GO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.074569196
Ford_Territory_Diesel_Melbourne_Television_GO_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.098306173
Ford_Territory_Diesel_Sydney_Television_7TWO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.10010015
Ford_Territory_Diesel_Melbourne_Television_Eleven_MEL_Metropolitan_Television,WOI_OUTBACK_Overall,-0.111373817
Ford_Territory_Diesel_Perth_Television_7Mate_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.114149857
Ford_Territory_Diesel_Adelaide_Television_GO_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.120144121
Ford_Territory_Diesel_Brisbane_Television_ONEBRI_Metropolitan_Television,WOI_OUTBACK_Overall,-0.120826815
Ford_Territory_Diesel_Perth_Television_Eleven_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.126500313
Ford_Territory_Diesel_Melbourne_Television_ATV10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.149493664
Ford_Territory_Diesel_Melbourne_Television_GTV9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.153097011
Ford_Territory_Diesel_Perth_Television_GEM_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.154100811
Ford_Territory_Diesel_Sydney_Television_ONESYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.156650252
Ford_Territory_Diesel_Adelaide_Television_Eleven_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.165275561
Ford_Territory_Diesel_Melbourne_Television_7Mate_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.173860701
Ford_Territory_Diesel_Perth_Television_NEW10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.176737434
Ford_Territory_Diesel_Sydney_Television_Eleven_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.17875963
Ford_Territory_Diesel_Perth_Television_GO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.215075469
Ford_Territory_Diesel_Brisbane_Television_Eleven_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.219398695
Ford_Territory_Diesel_Perth_Television_TVW7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.253895164
Ford_Territory_Diesel_Melbourne_Television_HSV7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.290849672
Hyundai_Santa_Fe_4WD_Melbourne_Television_HSV7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.071420908
Hyundai_Santa_Fe_4WD_Perth_Television_TVW7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.061222587
Hyundai_Santa_Fe_4WD_Adelaide_Television_SAS7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.058737278
Hyundai_Santa_Fe_4WD_Brisbane_Television_BTQ7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.057406805
Hyundai_Santa_Fe_4WD_Sydney_Television_ATN7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.047948814
Hyundai_Santa_Fe_4WD_Sydney_Television_GO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.036369007
Hyundai_Santa_Fe_4WD-Retail_Sydney_Radio_WSFM_Metropolitan_Radio,WOI_OUTBACK_Overall,-0.035655438
Hyundai_Santa_Fe_4WD_Melbourne_Television_7TWO_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.029853215
Hyundai_Santa_Fe_4WD_Perth_Television_STW9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026721732
Hyundai_Santa_Fe_4WD_Melbourne_Television_GO_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026470011
Hyundai_Santa_Fe_4WD-Retail_Sydney_Radio_MIX_106.5_Metropolitan_Radio,WOI_OUTBACK_Overall,-0.023286536
Hyundai_Santa_Fe_4WD_Brisbane_Television_QTQ9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.019351659
Hyundai_Santa_Fe_4WD_Sydney_Television_7TWO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.016730516
Hyundai_Santa_Fe_4WD_Brisbane_Radio_B105FM_Metropolitan_Radio,WOI_OUTBACK_Overall,-0.015860611
Hyundai_Santa_Fe_4WD-Retail_Sydney_Press_Sydney_Morning_Herald_Metropolitan_Press,WOI_OUTBACK_Overall,-0.013579827
Hyundai_Santa_Fe_4WD_Perth_Television_GO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.010946876
Hyundai_Santa_Fe_4WD_Brisbane_Television_7TWO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.010868667
Hyundai_Santa_Fe_4WD_Sydney_Press_Sydney_Morning_Herald_Metropolitan_Press,WOI_OUTBACK_Overall,-0.010230626
Hyundai_Santa_Fe_4WD_Melbourne_Television_GEM_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.010224973
Hyundai_Santa_Fe_4WD_Sydney_Television_TCN9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.008996671
Hyundai_Santa_Fe_4WD_Sydney_Television_GEM_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.008935638
Hyundai_Santa_Fe_4WD-Retail_Melbourne_Press_The_Age_Metropolitan_Press,WOI_OUTBACK_Overall,-0.008116283
Hyundai_Santa_Fe_4WD_Adelaide_Television_NWS9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.005503446
Hyundai_Santa_Fe_4WD_Sydney_Radio_2UE_Metropolitan_Radio,WOI_OUTBACK_Overall,-0.004801755
Hyundai_Santa_Fe_4WD_Melbourne_Television_GTV9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001090089
Hyundai_Santa_Fe_4WD_Brisbane_Television_TVQ10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000831948
Hyundai_Santa_Fe_4WD_Brisbane_Television_7Mate_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,0
Hyundai_Santa_Fe_4WD_Melbourne_Television_7Mate_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.007462485
Hyundai_Santa_Fe_4WD_Sydney_Television_TEN10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.012355177
Hyundai_Santa_Fe_4WD_Brisbane_Television_GO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.013502947
Hyundai_Santa_Fe_4WD_Perth_Television_NEW10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.016364527
Hyundai_Santa_Fe_4WD_Perth_Television_7TWO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.018612182
Hyundai_Santa_Fe_4WD_Melbourne_Television_ATV10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.022668862
Hyundai_Santa_Fe_4WD_Sydney_Television_7Mate_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026616943
Chrysler_Jeep_Grand_Cherokee_Melbourne_Press_The_Age_Metropolitan_Press,WOI_OUTBACK_Overall,-0.103681416
Chrysler_Jeep_Grand_Cherokee_Melbourne_Television_GTV9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.083402684
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Melbourne_Television_ATV10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.070247714
Chrysler_Jeep_Grand_Cherokee_Sydney_Television_TCN9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.065195221
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Television_TVQ10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.055798415
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_ONESYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.05370843
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Press_Daily_Telegraph_Metropolitan_Press,WOI_OUTBACK_Overall,-0.052998534
Chrysler_Jeep_Grand_Cherokee_Brisbane_Television_QTQ9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.049108297
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_Eleven_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.046436823
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Television_GO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.039176778
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Television_Eleven_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.038882057
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Melbourne_Television_GO_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.037858504
Chrysler_Jeep_Grand_Cherokee_Perth_Television_ONEPER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.036884654
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Adelaide_Television_GO_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.0360384
Chrysler_Jeep_Grand_Cherokee_Adelaide_Television_Eleven_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.03554078
Chrysler_Jeep_Grand_Cherokee_Sydney_Television_Eleven_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.034938601
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Melbourne_Press_Herald_Sun_Metropolitan_Press,WOI_OUTBACK_Overall,-0.030242144
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Television_ONEPER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.030120715
Chrysler_Jeep_Grand_Cherokee_Perth_Television_GO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.029976802
Chrysler_Jeep_Grand_Cherokee_Adelaide_Television_NWS9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.02881956
Chrysler_Jeep_Grand_Cherokee_Melbourne_Television_7Mate_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.028538877
Chrysler_Jeep_Grand_Cherokee_Sydney_Television_GO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.028389515
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Television_ONEBRI_Metropolitan_Television,WOI_OUTBACK_Overall,-0.028073342
Chrysler_Jeep_Grand_Cherokee_Melbourne_Television_ATV10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.027370269
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_ATN7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026981172
Chrysler_Jeep_Grand_Cherokee_Melbourne_Television_Eleven_MEL_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026913792
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Press_West_Australian_Metropolitan_Press,WOI_OUTBACK_Overall,-0.026859003
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Television_GO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026614224
Chrysler_Jeep_Grand_Cherokee_Sydney_Television_ATN7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026090153
Chrysler_Jeep_Grand_Cherokee_Brisbane_Television_ONEBRI_Metropolitan_Television,WOI_OUTBACK_Overall,-0.02252437
Chrysler_Jeep_Grand_Cherokee_Melbourne_Television_HSV7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.022033628
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Melbourne_Television_ONEMEL_Metropolitan_Television,WOI_OUTBACK_Overall,-0.019957544
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Television_NEW10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.01419591
Chrysler_Jeep_Grand_Cherokee_Adelaide_Television_GO_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.012801393
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_GEM_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.012423012
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Melbourne_Television_GTV9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.007665092
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_TEN10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.005368986
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Television_GEM_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004951979
Chrysler_Jeep_Grand_Cherokee_Perth_Television_STW9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004398781
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Press_Courier_Mail_Metropolitan_Press,WOI_OUTBACK_Overall,-0.000810966
Chrysler_Jeep_Grand_Cherokee_Perth_Television_GEM_PER_Metropolitan_Television,WOI_OUTBACK_Overall,0
Chrysler_Jeep_Grand_Cherokee_Adelaide_Television_ADS10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001022689
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Melbourne_Television_Eleven_MEL_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001102617
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_GO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.0095325
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Press_Sunday_Times_Metropolitan_Press,WOI_OUTBACK_Overall,-0.010779894
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Adelaide_Television_ADS10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.012014899
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Perth_Television_STW9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.014918661
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Melbourne_Television_GEM_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.020316824
Chrysler_Jeep_Grand_Cherokee_Brisbane_Television_Eleven_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.022751297
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Adelaide_Press_Advertiser_Metropolitan_Press,WOI_OUTBACK_Overall,-0.025594067
Chrysler_Jeep_Grand_Cherokee_Sydney_Television_TEN10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026621596
Chrysler_Jeep_Grand_Cherokee_Sydney_Television_7Mate_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.026859003
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Television_GEM_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.027267539
Chrysler_Jeep_Grand_Cherokee_Brisbane_Television_BTQ7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.027600639
Chrysler_Jeep_Grand_Cherokee_Perth_Television_TVW7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.029267747
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Radio_4MMM_Metropolitan_Radio,WOI_OUTBACK_Overall,-0.030628787
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Television_Eleven_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.033282975
Chrysler_Jeep_Grand_Cherokee_Brisbane_Television_TVQ10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.034120326
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Adelaide_Television_NWS9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.03912875
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_7Mate_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.04077824
Chrysler_Jeep_Grand_Cherokee_Perth_Television_Eleven_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.052953874
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Sydney_Television_TCN9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.054599447
Chrysler_Jeep_Grand_Cherokee_Laredo-Retail_Brisbane_Television_QTQ9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.103547683
Chrysler_Jeep_Grand_Cherokee_Cherokee_Sport-Retail_Perth_Press_West_Australian_Metropolitan_Press,WOI_OUTBACK_Overall,-0.114961844
KIA_Sorento-Retail_Melbourne_Television_HSV7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.007556846
KIA_Sorento-Retail_Sydney_Television_7Mate_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.006448099
KIA_Sorento-Retail_Adelaide_Television_NWS9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004472227
KIA_Sorento-Retail_Brisbane_Television_7TWO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004194177
KIA_Sorento-Retail_Perth_Television_GO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004175029
KIA_Sorento-Retail_Perth_Television_7TWO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.00407481
KIA_Sorento-Retail_Sydney_Television_GEM_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003900635
KIA_Sorento-Retail_Brisbane_Television_7Mate_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003783552
KIA_Sorento-Retail_Sydney_Television_ATN7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003679721
KIA_Sorento-Retail_Adelaide_Television_ADS10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003278121
KIA_Sorento-Retail_Brisbane_Television_GEM_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002789277
KIA_Sorento-Retail_Sydney_Television_7TWO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002614142
KIA_Sorento-Retail_Adelaide_Television_7Mate_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002366406
KIA_Sorento-Retail_Melbourne_Television_GTV9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001740238
KIA_Sorento-Retail_Melbourne_Television_7Mate_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001458318
KIA_Sorento-Retail_Perth_Television_TVW7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001179203
KIA_Sorento-Retail_Brisbane_Television_BTQ7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000852423
KIA_Sorento_Optima_Perth_Television_GO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000783477
KIA_Sorento-Retail_Adelaide_Television_SAS7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000778988
KIA_Sorento-Retail_Perth_Television_STW9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000224277
KIA_Sorento-Retail_Melbourne_Television_ONEMEL_Metropolitan_Television,WOI_OUTBACK_Overall,0
KIA_Sorento_Optima_Melbourne_Television_7Mate_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-5.32E-05
KIA_Sorento-Retail_Perth_Television_7Mate_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000371829
KIA_Sorento-Retail_Melbourne_Television_7TWO_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000474971
KIA_Sorento-Retail_Melbourne_Television_ATV10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000550393
KIA_Sorento-Retail_Adelaide_Television_7TWO_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000596074
KIA_Sorento-Retail_Brisbane_Television_TVQ10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.000630708
KIA_Sorento-Retail_Sydney_Television_GO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001159438
KIA_Sorento_Optima_Melbourne_Television_GTV9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001544373
KIA_Sorento-Retail_Sydney_Television_TCN9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001617583
KIA_Sorento_Optima_Melbourne_Television_ATV10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.001782254
KIA_Sorento_Optima_Brisbane_Television_7TWO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.00184081
KIA_Sorento_Optima_Brisbane_Television_BTQ7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002042072
KIA_Sorento_Optima_Perth_Television_7Mate_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002366406
KIA_Sorento_Optima_Melbourne_Television_HSV7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.00239605
KIA_Sorento-Retail_Adelaide_Television_GO_ADE_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002797586
KIA_Sorento_Optima_Adelaide_Television_NWS9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002898437
KIA_Sorento_Optima_Perth_Television_7TWO_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.002940268
KIA_Sorento-Retail_Perth_Television_NEW10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003039422
KIA_Sorento_Optima_Melbourne_Television_7TWO_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003095583
KIA_Sorento_Optima_Sydney_Television_GEM_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003213658
KIA_Sorento-Retail_Perth_Radio_NOVA_93.7_Metropolitan_Radio,WOI_OUTBACK_Overall,-0.003316089
KIA_Sorento_Optima_Sydney_Television_TCN9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003339536
KIA_Sorento_Optima_Perth_Television_GEM_PER_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003341609
KIA_Sorento-Retail_Brisbane_Television_QTQ9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003360729
KIA_Sorento_Optima_Adelaide_Television_ADS10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003503574
KIA_Sorento_Optima_Melbourne_Television_GEM_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003547471
KIA_Sorento_Optima_Brisbane_Television_TVQ10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003553192
KIA_Sorento_Optima_Brisbane_Television_QTQ9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003762992
KIA_Sorento_Optima_Perth_Television_NEW10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003847548
KIA_Sorento_Optima_Sydney_Television_7TWO_SYD_Metropolitan_Television,WOI_OUTBACK_Overall,-0.00390644
KIA_Sorento_Optima_Brisbane_Television_GO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003995743
KIA_Sorento_Optima_Brisbane_Television_7Mate_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.003997412
KIA_Sorento-Retail_Melbourne_Television_GEM_MELB_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004055369
KIA_Sorento_Optima_Sydney_Television_TEN10_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004113194
KIA_Sorento_Optima_Perth_Television_STW9_Metropolitan_Television,WOI_OUTBACK_Overall,-0.004284332
KIA_Sorento_Optima_Adelaide_Television_SAS7_Metropolitan_Television,WOI_OUTBACK_Overall,-0.00428673
KIA_Sorento-Retail_Brisbane_Television_GO_BRIS_Metropolitan_Television,WOI_OUTBACK_Overall,-0.00440162
